OrderID,CustomerID,OrderDateTime,DeliveryDateTime,TotalAmount,DeliveryStatus
3211,133,2024-05-13 18:00:00,2024-05-13 20:08:00,505,Delivered
3212,202,2024-05-13 19:00:00,2024-05-13 21:22:00,125,Delivered
3213,21,2024-05-13 20:00:00,2024-05-13 21:26:00,182,Delivered
3214,242,2024-05-13 21:00:00,2024-05-13 23:29:00,463,Delivered
3215,109,2024-05-13 22:00:00,2024-05-13 23:09:00,466,Delivered
3216,84,2024-05-13 23:00:00,2024-05-14 01:33:00,159,Delivered
3217,83,2024-05-14 00:00:00,2024-05-14 02:32:00,650,Delivered
3218,291,2024-05-14 01:00:00,2024-05-14 03:46:00,734,Delivered
3219,69,2024-05-14 02:00:00,2024-05-14 04:18:00,391,Delivered
3220,129,2024-05-14 03:00:00,2024-05-14 04:19:00,888,Delivered
3221,196,2024-05-14 04:00:00,2024-05-14 06:26:00,985,Delivered
3222,140,2024-05-14 05:00:00,2024-05-14 06:01:00,915,Delivered
3223,283,2024-05-14 06:00:00,,893,Delivered
3224,234,2024-05-14 07:00:00,2024-05-14 08:53:00,290,Delivered
3225,23,2024-05-14 08:00:00,2024-05-14 09:35:00,560,Delivered
3226,153,2024-05-14 09:00:00,2024-05-14 09:38:00,903,Delivered
3227,277,2024-05-14 10:00:00,2024-05-14 11:29:00,763,Delivered
3228,61,2024-05-14 11:00:00,2024-05-14 11:34:00,995,Delivered
3229,52,2024-05-14 12:00:00,2024-05-14 13:34:00,332,Delivered
3230,153,2024-05-14 13:00:00,2024-05-14 15:41:00,573,Delivered
3231,237,2024-05-14 14:00:00,2024-05-14 14:54:00,504,Delivered
3232,32,2024-05-14 15:00:00,2024-05-14 17:44:00,757,Delivered
3233,55,2024-05-14 16:00:00,2024-05-14 17:12:00,370,Delivered
3234,36,2024-05-14 17:00:00,2024-05-14 19:51:00,946,Delivered
3235,110,2024-05-14 18:00:00,2024-05-14 18:56:00,233,Delivered
3236,177,2024-05-14 19:00:00,2024-05-14 20:40:00,270,Delivered
3237,295,2024-05-14 20:00:00,2024-05-14 21:36:00,514,Delivered
3238,97,2024-05-14 21:00:00,2024-05-14 23:15:00,127,Delivered
3239,213,2024-05-14 22:00:00,2024-05-15 00:05:00,235,Delivered
3240,137,2024-05-14 23:00:00,2024-05-15 01:35:00,504,Delivered
3241,6,2024-05-15 00:00:00,2024-05-15 02:56:00,987,Delivered
3242,109,2024-05-15 01:00:00,2024-05-15 01:47:00,604,Delivered
3243,35,2024-05-15 02:00:00,2024-05-15 02:45:00,340,Delivered
3244,39,2024-05-15 03:00:00,2024-05-15 05:39:00,955,Delivered
3245,150,2024-05-15 04:00:00,2024-05-15 06:12:00,543,Cancelled
3246,118,2024-05-15 05:00:00,2024-05-15 05:34:00,533,Delivered
3247,261,2024-05-15 06:00:00,2024-05-15 08:26:00,327,Delivered
3248,87,2024-05-15 07:00:00,2024-05-15 07:42:00,608,Delivered
3249,76,2024-05-15 08:00:00,2024-05-15 09:55:00,898,Delivered
3250,214,2024-05-15 09:00:00,2024-05-15 10:49:00,402,Delivered
3251,285,2024-05-15 10:00:00,2024-05-15 12:15:00,133,Delivered
3252,239,2024-05-15 11:00:00,2024-05-15 12:45:00,101,Delivered
3253,165,2024-05-15 12:00:00,2024-05-15 14:26:00,461,Delivered
3254,87,2024-05-15 13:00:00,2024-05-15 15:37:00,294,Delivered
3255,141,2024-05-15 14:00:00,2024-05-15 15:40:00,705,Delivered
3256,160,2024-05-15 15:00:00,2024-05-15 17:49:00,939,Delivered
3257,46,2024-05-15 16:00:00,2024-05-15 17:16:00,407,Delivered
3258,112,2024-05-15 17:00:00,2024-05-15 19:58:00,746,Delivered
3259,45,2024-05-15 18:00:00,2024-05-15 20:36:00,815,Delivered
3260,247,2024-05-15 19:00:00,2024-05-15 21:10:00,349,Delivered
3261,104,2024-05-15 20:00:00,2024-05-15 20:35:00,246,Cancelled
3262,85,2024-05-15 21:00:00,2024-05-15 23:35:00,445,Delivered
3263,134,2024-05-15 22:00:00,2024-05-15 23:06:00,447,Delivered
3264,108,2024-05-15 23:00:00,2024-05-15 23:37:00,353,Delivered
3265,18,2024-05-16 00:00:00,2024-05-16 02:50:00,498,Delivered
3266,94,2024-05-16 01:00:00,2024-05-16 03:01:00,433,Delivered
3267,150,2024-05-16 02:00:00,2024-05-16 03:26:00,275,Delivered
3268,246,2024-05-16 03:00:00,2024-05-16 04:01:00,224,Delivered
3269,289,2024-05-16 04:00:00,2024-05-16 04:54:00,862,Delivered
3270,209,2024-05-16 05:00:00,2024-05-16 06:02:00,497,Delivered
3271,126,2024-05-16 06:00:00,2024-05-16 08:13:00,230,Delivered
3272,235,2024-05-16 07:00:00,2024-05-16 09:36:00,661,Delivered
3273,122,2024-05-16 08:00:00,2024-05-16 09:09:00,704,Delivered
3274,138,2024-05-16 09:00:00,2024-05-16 11:50:00,991,Delivered
3275,115,2024-05-16 10:00:00,2024-05-16 12:25:00,921,Delivered
3276,162,2024-05-16 11:00:00,2024-05-16 12:17:00,506,Delivered
3277,201,2024-05-16 12:00:00,2024-05-16 13:30:00,831,Delivered
3278,234,2024-05-16 13:00:00,2024-05-16 13:47:00,945,Cancelled
3279,28,2024-05-16 14:00:00,2024-05-16 15:49:00,433,Cancelled
3280,11,2024-05-16 15:00:00,2024-05-16 16:46:00,119,Delivered
3281,206,2024-05-16 16:00:00,2024-05-16 18:46:00,304,Delivered
3282,167,2024-05-16 17:00:00,2024-05-16 19:14:00,702,Delivered
3283,247,2024-05-16 18:00:00,2024-05-16 18:38:00,454,Cancelled
3284,47,2024-05-16 19:00:00,2024-05-16 20:20:00,272,Delivered
3285,246,2024-05-16 20:00:00,2024-05-16 22:31:00,288,Delivered
3286,127,2024-05-16 21:00:00,2024-05-16 22:26:00,923,Delivered
3287,147,2024-05-16 22:00:00,,101,Delivered
3288,118,2024-05-16 23:00:00,2024-05-17 00:53:00,972,Delivered
3289,152,2024-05-17 00:00:00,2024-05-17 00:52:00,267,Delivered
3290,72,2024-05-17 01:00:00,2024-05-17 02:47:00,467,Delivered
3291,137,2024-05-17 02:00:00,2024-05-17 02:46:00,635,Delivered
3292,175,2024-05-17 03:00:00,2024-05-17 03:44:00,976,Delivered
3293,289,2024-05-17 04:00:00,2024-05-17 06:22:00,679,Delivered
3294,19,2024-05-17 05:00:00,2024-05-17 07:00:00,469,Delivered
3295,195,2024-05-17 06:00:00,2024-05-17 08:07:00,805,Delivered
3296,175,2024-05-17 07:00:00,2024-05-17 08:10:00,695,Delivered
3297,141,2024-05-17 08:00:00,2024-05-17 10:17:00,536,Delivered
3298,246,2024-05-17 09:00:00,2024-05-17 11:12:00,306,Delivered
3299,93,2024-05-17 10:00:00,2024-05-17 10:59:00,148,Delivered
3300,239,2024-05-17 11:00:00,2024-05-17 12:49:00,643,Delivered
3301,205,2024-05-17 12:00:00,2024-05-17 13:14:00,928,Delivered
3302,48,2024-05-17 13:00:00,2024-05-17 15:49:00,781,Delivered
3303,245,2024-05-17 14:00:00,2024-05-17 14:53:00,228,Delivered
3304,295,2024-05-17 15:00:00,2024-05-17 17:57:00,546,Delivered
3305,128,2024-05-17 16:00:00,2024-05-17 17:22:00,713,Delivered
3306,282,2024-05-17 17:00:00,2024-05-17 18:03:00,134,Delivered
3307,17,2024-05-17 18:00:00,2024-05-17 20:39:00,918,Delivered
3308,71,2024-05-17 19:00:00,2024-05-17 21:03:00,298,Delivered
3309,269,2024-05-17 20:00:00,2024-05-17 21:16:00,912,Delivered
3310,282,2024-05-17 21:00:00,2024-05-17 23:15:00,176,Delivered
3311,7,2024-05-17 22:00:00,2024-05-17 23:44:00,468,Delivered
3312,103,2024-05-17 23:00:00,2024-05-18 00:10:00,932,Delivered
3313,193,2024-05-18 00:00:00,2024-05-18 01:51:00,625,Delivered
3314,241,2024-05-18 01:00:00,2024-05-18 03:43:00,448,Delivered
3315,62,2024-05-18 02:00:00,2024-05-18 02:53:00,605,Delivered
3316,17,2024-05-18 03:00:00,2024-05-18 05:26:00,742,Delivered
3317,171,2024-05-18 04:00:00,2024-05-18 05:30:00,337,Delivered
3318,25,2024-05-18 05:00:00,2024-05-18 07:23:00,379,Delivered
3319,251,2024-05-18 06:00:00,2024-05-18 07:28:00,676,Delivered
3320,253,2024-05-18 07:00:00,2024-05-18 09:14:00,531,Delivered
3321,207,2024-05-18 08:00:00,2024-05-18 10:57:00,237,Delivered
3322,29,2024-05-18 09:00:00,2024-05-18 10:00:00,368,Delivered
3323,117,2024-05-18 10:00:00,2024-05-18 10:48:00,839,Delivered
3324,282,2024-05-18 11:00:00,2024-05-18 12:53:00,300,Delivered
3325,144,2024-05-18 12:00:00,2024-05-18 14:54:00,241,Delivered
3326,25,2024-05-18 13:00:00,2024-05-18 14:16:00,711,Delivered
3327,156,2024-05-18 14:00:00,2024-05-18 16:12:00,749,Delivered
3328,73,2024-05-18 15:00:00,2024-05-18 17:03:00,779,Cancelled
3329,120,2024-05-18 16:00:00,2024-05-18 18:20:00,710,Delivered
3330,93,2024-05-18 17:00:00,2024-05-18 19:33:00,922,Delivered
3331,86,2024-05-18 18:00:00,2024-05-18 18:43:00,930,Delivered
3332,118,2024-05-18 19:00:00,2024-05-18 20:19:00,938,Delivered
3333,233,2024-05-18 20:00:00,2024-05-18 22:13:00,454,Delivered
3334,199,2024-05-18 21:00:00,2024-05-18 23:05:00,677,Delivered
3335,206,2024-05-18 22:00:00,2024-05-18 23:06:00,946,Delivered
3336,147,2024-05-18 23:00:00,2024-05-19 01:32:00,428,Delivered
3337,271,2024-05-19 00:00:00,2024-05-19 01:42:00,658,Delivered
3338,139,2024-05-19 01:00:00,2024-05-19 02:52:00,948,Delivered
3339,181,2024-05-19 02:00:00,2024-05-19 03:17:00,993,Delivered
3340,30,2024-05-19 03:00:00,2024-05-19 03:51:00,330,Delivered
3341,57,2024-05-19 04:00:00,2024-05-19 05:15:00,407,Delivered
3342,232,2024-05-19 05:00:00,2024-05-19 05:40:00,757,Delivered
3343,146,2024-05-19 06:00:00,2024-05-19 08:29:00,818,Delivered
3344,48,2024-05-19 07:00:00,,245,Delivered
3345,194,2024-05-19 08:00:00,2024-05-19 08:50:00,251,Delivered
3346,224,2024-05-19 09:00:00,2024-05-19 11:47:00,890,Delivered
3347,136,2024-05-19 10:00:00,2024-05-19 12:45:00,239,Delivered
3348,22,2024-05-19 11:00:00,2024-05-19 12:41:00,762,Delivered
3349,6,2024-05-19 12:00:00,,120,Delivered
3350,204,2024-05-19 13:00:00,2024-05-19 15:53:00,353,Delivered
3351,239,2024-05-19 14:00:00,2024-05-19 15:56:00,163,Delivered
3352,185,2024-05-19 15:00:00,2024-05-19 17:59:00,317,Delivered
3353,292,2024-05-19 16:00:00,2024-05-19 17:33:00,171,Delivered
3354,220,2024-05-19 17:00:00,2024-05-19 17:55:00,261,Delivered
3355,116,2024-05-19 18:00:00,2024-05-19 20:16:00,229,Delivered
3356,49,2024-05-19 19:00:00,2024-05-19 19:59:00,680,Delivered
3357,173,2024-05-19 20:00:00,2024-05-19 21:07:00,324,Delivered
3358,82,2024-05-19 21:00:00,2024-05-19 23:17:00,857,Delivered
3359,45,2024-05-19 22:00:00,,679,Delivered
3360,20,2024-05-19 23:00:00,2024-05-20 01:04:00,553,Delivered
3361,221,2024-05-20 00:00:00,2024-05-20 01:15:00,483,Delivered
3362,123,2024-05-20 01:00:00,2024-05-20 02:08:00,206,Delivered
3363,234,2024-05-20 02:00:00,2024-05-20 02:33:00,720,Delivered
3364,221,2024-05-20 03:00:00,2024-05-20 04:46:00,939,Delivered
3365,3,2024-05-20 04:00:00,2024-05-20 06:42:00,202,Delivered
3366,182,2024-05-20 05:00:00,2024-05-20 05:49:00,240,Delivered
3367,206,2024-05-20 06:00:00,2024-05-20 07:03:00,676,Cancelled
3368,40,2024-05-20 07:00:00,2024-05-20 09:35:00,233,Delivered
3369,59,2024-05-20 08:00:00,2024-05-20 10:54:00,298,Delivered
3370,62,2024-05-20 09:00:00,2024-05-20 11:55:00,979,Delivered
3371,132,2024-05-20 10:00:00,2024-05-20 11:22:00,609,Delivered
3372,60,2024-05-20 11:00:00,2024-05-20 13:50:00,766,Delivered
3373,122,2024-05-20 12:00:00,2024-05-20 12:42:00,178,Delivered
3374,107,2024-05-20 13:00:00,2024-05-20 14:16:00,993,Delivered
3375,96,2024-05-20 14:00:00,2024-05-20 16:31:00,581,Delivered
3376,235,2024-05-20 15:00:00,2024-05-20 15:43:00,611,Delivered
3377,62,2024-05-20 16:00:00,2024-05-20 16:56:00,349,Delivered
3378,256,2024-05-20 17:00:00,2024-05-20 17:31:00,988,Delivered
3379,49,2024-05-20 18:00:00,2024-05-20 19:29:00,698,Delivered
3380,159,2024-05-20 19:00:00,2024-05-20 19:44:00,915,Delivered
3381,124,2024-05-20 20:00:00,2024-05-20 22:43:00,852,Delivered
3382,207,2024-05-20 21:00:00,2024-05-20 21:47:00,699,Delivered
3383,48,2024-05-20 22:00:00,2024-05-20 23:09:00,582,Delivered
3384,136,2024-05-20 23:00:00,2024-05-21 00:01:00,935,Delivered
3385,201,2024-05-21 00:00:00,2024-05-21 00:56:00,271,Cancelled
3386,250,2024-05-21 01:00:00,2024-05-21 03:06:00,968,Delivered
3387,295,2024-05-21 02:00:00,2024-05-21 02:46:00,116,Delivered
3388,209,2024-05-21 03:00:00,2024-05-21 04:50:00,834,Delivered
3389,211,2024-05-21 04:00:00,2024-05-21 04:52:00,393,Delivered
3390,192,2024-05-21 05:00:00,2024-05-21 07:50:00,493,Delivered
3391,44,2024-05-21 06:00:00,2024-05-21 08:57:00,921,Delivered
3392,29,2024-05-21 07:00:00,2024-05-21 07:52:00,597,Delivered
3393,59,2024-05-21 08:00:00,2024-05-21 09:36:00,318,Cancelled
3394,71,2024-05-21 09:00:00,2024-05-21 10:15:00,333,Delivered
3395,92,2024-05-21 10:00:00,2024-05-21 12:56:00,489,Delivered
3396,265,2024-05-21 11:00:00,2024-05-21 11:44:00,347,Delivered
3397,220,2024-05-21 12:00:00,2024-05-21 13:47:00,151,Delivered
3398,215,2024-05-21 13:00:00,2024-05-21 13:47:00,114,Delivered
3399,277,2024-05-21 14:00:00,2024-05-21 14:50:00,423,Delivered
3400,64,2024-05-21 15:00:00,2024-05-21 15:56:00,540,Delivered
3401,292,2024-05-21 16:00:00,2024-05-21 17:08:00,211,Delivered
3402,245,2024-05-21 17:00:00,2024-05-21 19:16:00,795,Delivered
3403,62,2024-05-21 18:00:00,2024-05-21 18:42:00,971,Delivered
3404,170,2024-05-21 19:00:00,2024-05-21 20:25:00,106,Delivered
3405,269,2024-05-21 20:00:00,2024-05-21 20:57:00,662,Delivered
3406,267,2024-05-21 21:00:00,2024-05-21 23:28:00,925,Delivered
3407,54,2024-05-21 22:00:00,2024-05-21 22:33:00,852,Delivered
3408,16,2024-05-21 23:00:00,2024-05-22 00:57:00,344,Cancelled
3409,8,2024-05-22 00:00:00,2024-05-22 01:57:00,547,Delivered
3410,104,2024-05-22 01:00:00,2024-05-22 02:46:00,464,Delivered
3411,59,2024-05-22 02:00:00,2024-05-22 04:50:00,466,Delivered
3412,40,2024-05-22 03:00:00,2024-05-22 04:47:00,797,Delivered
3413,237,2024-05-22 04:00:00,2024-05-22 04:56:00,386,Delivered
3414,94,2024-05-22 05:00:00,2024-05-22 06:21:00,703,Delivered
3415,222,2024-05-22 06:00:00,2024-05-22 06:47:00,205,Delivered
3416,204,2024-05-22 07:00:00,2024-05-22 08:22:00,112,Delivered
3417,138,2024-05-22 08:00:00,2024-05-22 09:21:00,245,Delivered
3418,300,2024-05-22 09:00:00,2024-05-22 09:57:00,577,Delivered
3419,207,2024-05-22 10:00:00,2024-05-22 12:27:00,730,Delivered
3420,81,2024-05-22 11:00:00,2024-05-22 13:54:00,814,Delivered
3421,218,2024-05-22 12:00:00,2024-05-22 14:08:00,752,Delivered
3422,2,2024-05-22 13:00:00,2024-05-22 15:49:00,214,Delivered
3423,178,2024-05-22 14:00:00,2024-05-22 14:51:00,608,Delivered
3424,279,2024-05-22 15:00:00,2024-05-22 17:36:00,251,Delivered
3425,146,2024-05-22 16:00:00,2024-05-22 17:48:00,156,Delivered
3426,224,2024-05-22 17:00:00,2024-05-22 18:33:00,481,Delivered
3427,62,2024-05-22 18:00:00,2024-05-22 18:54:00,256,Delivered
3428,294,2024-05-22 19:00:00,2024-05-22 21:03:00,921,Delivered
3429,239,2024-05-22 20:00:00,2024-05-22 20:44:00,232,Delivered
3430,195,2024-05-22 21:00:00,2024-05-22 23:31:00,262,Delivered
3431,166,2024-05-22 22:00:00,2024-05-22 23:07:00,374,Cancelled
3432,222,2024-05-22 23:00:00,2024-05-23 01:24:00,794,Delivered
3433,61,2024-05-23 00:00:00,2024-05-23 02:17:00,176,Delivered
3434,129,2024-05-23 01:00:00,2024-05-23 03:27:00,936,Delivered
3435,173,2024-05-23 02:00:00,2024-05-23 03:04:00,143,Delivered
3436,156,2024-05-23 03:00:00,2024-05-23 04:05:00,817,Delivered
3437,110,2024-05-23 04:00:00,,649,Delivered
3438,269,2024-05-23 05:00:00,2024-05-23 05:42:00,417,Delivered
3439,278,2024-05-23 06:00:00,2024-05-23 08:21:00,633,Delivered
3440,74,2024-05-23 07:00:00,2024-05-23 07:37:00,684,Delivered
3441,207,2024-05-23 08:00:00,2024-05-23 09:54:00,852,Delivered
3442,279,2024-05-23 09:00:00,2024-05-23 10:54:00,253,Delivered
3443,204,2024-05-23 10:00:00,2024-05-23 10:52:00,336,Delivered
3444,161,2024-05-23 11:00:00,2024-05-23 12:12:00,992,Delivered
3445,28,2024-05-23 12:00:00,2024-05-23 14:25:00,616,Cancelled
3446,257,2024-05-23 13:00:00,2024-05-23 15:21:00,320,Delivered
3447,165,2024-05-23 14:00:00,2024-05-23 15:41:00,409,Delivered
3448,63,2024-05-23 15:00:00,2024-05-23 16:18:00,697,Delivered
3449,22,2024-05-23 16:00:00,2024-05-23 17:41:00,276,Delivered
3450,70,2024-05-23 17:00:00,2024-05-23 18:46:00,870,Delivered
3451,96,2024-05-23 18:00:00,2024-05-23 19:07:00,319,Delivered
3452,163,2024-05-23 19:00:00,2024-05-23 20:53:00,137,Delivered
3453,79,2024-05-23 20:00:00,2024-05-23 22:23:00,753,Cancelled
3454,5,2024-05-23 21:00:00,2024-05-23 23:15:00,530,Delivered
3455,120,2024-05-23 22:00:00,2024-05-23 22:37:00,846,Delivered
3456,178,2024-05-23 23:00:00,,302,Delivered
3457,176,2024-05-24 00:00:00,2024-05-24 02:22:00,940,Delivered
3458,217,2024-05-24 01:00:00,2024-05-24 02:34:00,905,Delivered
3459,56,2024-05-24 02:00:00,2024-05-24 03:06:00,547,Delivered
3460,187,2024-05-24 03:00:00,2024-05-24 05:32:00,594,Delivered
3461,232,2024-05-24 04:00:00,2024-05-24 05:14:00,783,Delivered
3462,255,2024-05-24 05:00:00,2024-05-24 07:55:00,224,Delivered
3463,104,2024-05-24 06:00:00,2024-05-24 06:54:00,937,Delivered
3464,77,2024-05-24 07:00:00,2024-05-24 09:15:00,164,Delivered
3465,230,2024-05-24 08:00:00,2024-05-24 09:13:00,892,Delivered
3466,258,2024-05-24 09:00:00,2024-05-24 11:56:00,883,Delivered
3467,264,2024-05-24 10:00:00,2024-05-24 10:38:00,343,Delivered
3468,182,2024-05-24 11:00:00,2024-05-24 11:42:00,626,Delivered
3469,256,2024-05-24 12:00:00,2024-05-24 13:35:00,325,Delivered
3470,38,2024-05-24 13:00:00,2024-05-24 13:53:00,564,Delivered
3471,176,2024-05-24 14:00:00,2024-05-24 16:15:00,742,Delivered
3472,27,2024-05-24 15:00:00,2024-05-24 15:38:00,806,Delivered
3473,276,2024-05-24 16:00:00,,392,Delivered
3474,140,2024-05-24 17:00:00,2024-05-24 17:51:00,820,Cancelled
3475,299,2024-05-24 18:00:00,2024-05-24 19:50:00,480,Delivered
3476,287,2024-05-24 19:00:00,2024-05-24 20:40:00,724,Delivered
3477,91,2024-05-24 20:00:00,2024-05-24 21:14:00,855,Delivered
3478,61,2024-05-24 21:00:00,2024-05-24 22:39:00,265,Delivered
3479,163,2024-05-24 22:00:00,2024-05-25 00:10:00,802,Delivered
3480,143,2024-05-24 23:00:00,2024-05-25 01:49:00,868,Delivered
3481,253,2024-05-25 00:00:00,2024-05-25 01:11:00,938,Delivered
3482,269,2024-05-25 01:00:00,2024-05-25 03:42:00,317,Delivered
3483,291,2024-05-25 02:00:00,2024-05-25 02:57:00,970,Delivered
3484,187,2024-05-25 03:00:00,2024-05-25 05:25:00,374,Delivered
3485,291,2024-05-25 04:00:00,2024-05-25 06:58:00,151,Delivered
3486,86,2024-05-25 05:00:00,2024-05-25 07:01:00,473,Delivered
3487,166,2024-05-25 06:00:00,2024-05-25 07:27:00,769,Delivered
3488,114,2024-05-25 07:00:00,2024-05-25 08:50:00,462,Delivered
3489,183,2024-05-25 08:00:00,2024-05-25 09:46:00,666,Delivered
3490,207,2024-05-25 09:00:00,2024-05-25 10:41:00,113,Delivered
3491,256,2024-05-25 10:00:00,2024-05-25 10:52:00,880,Delivered
3492,235,2024-05-25 11:00:00,2024-05-25 12:23:00,439,Delivered
3493,3,2024-05-25 12:00:00,2024-05-25 14:43:00,701,Delivered
3494,208,2024-05-25 13:00:00,2024-05-25 13:41:00,638,Delivered
3495,197,2024-05-25 14:00:00,2024-05-25 15:22:00,188,Delivered
3496,125,2024-05-25 15:00:00,2024-05-25 16:05:00,140,Delivered
3497,138,2024-05-25 16:00:00,2024-05-25 18:59:00,403,Delivered
3498,25,2024-05-25 17:00:00,2024-05-25 17:44:00,367,Delivered
3499,68,2024-05-25 18:00:00,2024-05-25 18:53:00,237,Delivered
3500,61,2024-05-25 19:00:00,2024-05-25 19:59:00,105,Delivered
3501,29,2024-05-25 20:00:00,2024-05-25 21:35:00,341,Cancelled
3502,19,2024-05-25 21:00:00,2024-05-25 22:10:00,261,Delivered
3503,171,2024-05-25 22:00:00,2024-05-26 00:04:00,791,Delivered
3504,74,2024-05-25 23:00:00,2024-05-26 00:59:00,908,Delivered
3505,61,2024-05-26 00:00:00,2024-05-26 01:51:00,617,Delivered
3506,153,2024-05-26 01:00:00,2024-05-26 02:17:00,997,Delivered
3507,276,2024-05-26 02:00:00,2024-05-26 03:09:00,882,Delivered
3508,48,2024-05-26 03:00:00,2024-05-26 05:17:00,500,Delivered
3509,211,2024-05-26 04:00:00,2024-05-26 05:02:00,883,Delivered
3510,139,2024-05-26 05:00:00,2024-05-26 06:23:00,255,Delivered
3511,110,2024-05-26 06:00:00,2024-05-26 07:47:00,184,Delivered
3512,183,2024-05-26 07:00:00,2024-05-26 09:11:00,811,Delivered
3513,28,2024-05-26 08:00:00,2024-05-26 10:12:00,109,Delivered
3514,197,2024-05-26 09:00:00,2024-05-26 11:30:00,237,Delivered
3515,191,2024-05-26 10:00:00,2024-05-26 12:58:00,853,Delivered
3516,51,2024-05-26 11:00:00,2024-05-26 12:29:00,812,Delivered
3517,149,2024-05-26 12:00:00,2024-05-26 12:59:00,255,Cancelled
3518,268,2024-05-26 13:00:00,2024-05-26 15:20:00,507,Delivered
3519,50,2024-05-26 14:00:00,2024-05-26 14:54:00,886,Delivered
3520,246,2024-05-26 15:00:00,2024-05-26 17:43:00,324,Delivered
3521,113,2024-05-26 16:00:00,2024-05-26 17:56:00,679,Delivered
3522,170,2024-05-26 17:00:00,2024-05-26 18:27:00,283,Delivered
3523,166,2024-05-26 18:00:00,2024-05-26 20:03:00,294,Delivered
3524,14,2024-05-26 19:00:00,2024-05-26 20:33:00,653,Delivered
3525,203,2024-05-26 20:00:00,2024-05-26 20:45:00,495,Delivered
3526,288,2024-05-26 21:00:00,2024-05-26 22:59:00,762,Delivered
3527,189,2024-05-26 22:00:00,,695,Delivered
3528,155,2024-05-26 23:00:00,2024-05-27 01:21:00,233,Delivered
3529,55,2024-05-27 00:00:00,2024-05-27 01:24:00,408,Delivered
3530,182,2024-05-27 01:00:00,2024-05-27 01:54:00,965,Delivered
3531,210,2024-05-27 02:00:00,2024-05-27 04:11:00,909,Delivered
3532,75,2024-05-27 03:00:00,2024-05-27 04:09:00,641,Delivered
3533,277,2024-05-27 04:00:00,2024-05-27 04:36:00,108,Delivered
3534,133,2024-05-27 05:00:00,2024-05-27 07:29:00,269,Delivered
3535,59,2024-05-27 06:00:00,2024-05-27 07:04:00,389,Delivered
3536,182,2024-05-27 07:00:00,2024-05-27 08:47:00,267,Delivered
3537,64,2024-05-27 08:00:00,2024-05-27 08:57:00,443,Delivered
3538,260,2024-05-27 09:00:00,2024-05-27 10:07:00,596,Delivered
3539,193,2024-05-27 10:00:00,2024-05-27 12:58:00,244,Delivered
3540,143,2024-05-27 11:00:00,2024-05-27 13:06:00,512,Delivered
3541,104,2024-05-27 12:00:00,2024-05-27 14:36:00,839,Delivered
3542,214,2024-05-27 13:00:00,2024-05-27 15:40:00,917,Delivered
3543,242,2024-05-27 14:00:00,2024-05-27 16:08:00,687,Delivered
3544,209,2024-05-27 15:00:00,2024-05-27 17:41:00,834,Delivered
3545,93,2024-05-27 16:00:00,2024-05-27 18:49:00,788,Delivered
3546,142,2024-05-27 17:00:00,2024-05-27 18:04:00,556,Delivered
3547,112,2024-05-27 18:00:00,2024-05-27 20:21:00,800,Delivered
3548,59,2024-05-27 19:00:00,2024-05-27 19:50:00,401,Delivered
3549,43,2024-05-27 20:00:00,,145,Delivered
3550,207,2024-05-27 21:00:00,2024-05-27 22:54:00,993,Delivered
3551,268,2024-05-27 22:00:00,2024-05-27 22:34:00,116,Delivered
3552,296,2024-05-27 23:00:00,2024-05-28 01:26:00,677,Delivered
3553,118,2024-05-28 00:00:00,2024-05-28 01:41:00,459,Delivered
3554,20,2024-05-28 01:00:00,2024-05-28 02:43:00,360,Delivered
3555,222,2024-05-28 02:00:00,2024-05-28 02:53:00,222,Delivered
3556,166,2024-05-28 03:00:00,2024-05-28 04:07:00,330,Delivered
3557,131,2024-05-28 04:00:00,2024-05-28 05:44:00,736,Delivered
3558,156,2024-05-28 05:00:00,2024-05-28 05:52:00,211,Delivered
3559,184,2024-05-28 06:00:00,2024-05-28 07:12:00,883,Delivered
3560,90,2024-05-28 07:00:00,2024-05-28 08:16:00,692,Delivered
3561,94,2024-05-28 08:00:00,2024-05-28 08:49:00,345,Delivered
3562,13,2024-05-28 09:00:00,2024-05-28 10:37:00,958,Cancelled
3563,293,2024-05-28 10:00:00,2024-05-28 11:05:00,490,Delivered
3564,230,2024-05-28 11:00:00,2024-05-28 11:57:00,491,Delivered
3565,292,2024-05-28 12:00:00,2024-05-28 14:00:00,427,Delivered
3566,26,2024-05-28 13:00:00,2024-05-28 15:12:00,314,Delivered
3567,75,2024-05-28 14:00:00,2024-05-28 16:03:00,963,Delivered
3568,299,2024-05-28 15:00:00,2024-05-28 16:07:00,846,Delivered
3569,150,2024-05-28 16:00:00,2024-05-28 17:12:00,466,Delivered
3570,148,2024-05-28 17:00:00,2024-05-28 17:33:00,181,Delivered
3571,8,2024-05-28 18:00:00,2024-05-28 20:32:00,905,Cancelled
3572,29,2024-05-28 19:00:00,2024-05-28 19:40:00,921,Delivered
3573,296,2024-05-28 20:00:00,2024-05-28 22:51:00,175,Delivered
3574,209,2024-05-28 21:00:00,2024-05-28 21:55:00,626,Delivered
3575,128,2024-05-28 22:00:00,2024-05-29 00:53:00,831,Delivered
3576,116,2024-05-28 23:00:00,2024-05-29 00:28:00,602,Delivered
3577,144,2024-05-29 00:00:00,2024-05-29 02:07:00,841,Delivered
3578,235,2024-05-29 01:00:00,2024-05-29 03:03:00,578,Delivered
3579,7,2024-05-29 02:00:00,2024-05-29 04:29:00,471,Delivered
