OrderDetailsID,OrderID,ProductName,Quantity,PricePerUnit
7849,2230,Butter,2,119
7850,1468,Fruits,4,78
7851,2299,Fruits,4,88
7852,138,Eggs,3,68
7853,3290,Bread,2,30
7854,2799,Juice,4,120
7855,2502,Soap,4,149
7856,2931,Eggs,3,129
7857,3921,Juice,3,46
7858,87,Eggs,4,83
7859,1834,Snacks,2,109
7860,2341,Fruits,4,35
7861,2140,Fruits,1,92
7862,208,Milk,3,135
7863,3276,Bread,1,26
7864,2234,Fruits,2,80
7865,3157,Soap,3,115
7866,1851,Juice,2,139
7867,1688,Bread,1,50
7868,2204,Juice,2,67
7869,2341,Shampoo,3,110
7870,2581,Fruits,1,25
7871,2209,Juice,3,48
7872,3458,Rice,1,103
7873,1509,Fruits,4,133
7874,1527,Shampoo,2,38
7875,851,Snacks,2,93
7876,2204,Rice,3,122
7877,2191,Eggs,4,89
7878,3841,Rice,3,114
7879,3691,Rice,3,37
7880,3356,Juice,1,40
7881,2610,Butter,4,25
7882,2083,Juice,1,43
7883,224,Soap,3,79
7884,2716,Fruits,1,47
7885,2441,Butter,1,93
7886,2456,Juice,2,42
7887,3775,Snacks,4,98
7888,1412,Soap,2,65
7889,1720,Juice,4,131
7890,3821,Bread,2,56
7891,297,Fruits,3,67
7892,323,Shampoo,2,97
7893,3888,Eggs,4,134
7894,1878,Snacks,4,55
7895,1512,Soap,4,79
7896,3642,Fruits,2,98
7897,2087,Eggs,1,132
7898,505,Milk,2,116
7899,3575,Eggs,1,130
7900,2801,Fruits,2,67
7901,1561,Butter,3,139
7902,3388,Milk,3,62
7903,3568,Fruits,2,60
7904,3189,Milk,2,82
7905,1366,Soap,2,91
7906,3954,Eggs,3,22
7907,2288,Eggs,1,73
7908,687,Milk,4,138
7909,2018,Eggs,1,53
7910,1469,Snacks,2,146
7911,3924,Rice,3,145
7912,740,Soap,4,20
7913,997,Soap,1,118
7914,2535,Eggs,2,29
7915,2813,Juice,3,102
7916,1435,Milk,3,138
7917,1916,Shampoo,4,146
7918,623,Soap,1,118
7919,3825,Rice,3,85
7920,2784,Bread,2,22
7921,298,Rice,2,78
7922,1076,Milk,4,124
7923,2781,Butter,1,111
7924,3049,Shampoo,3,149
7925,304,Soap,4,24
7926,1312,Eggs,1,31
7927,664,Rice,1,45
7928,2947,Fruits,3,74
7929,1142,Shampoo,4,145
7930,3995,Rice,4,65
7931,1993,Soap,4,62
7932,3496,Rice,4,40
7933,2839,Juice,1,31
7934,2695,Shampoo,4,120
7935,209,Shampoo,4,136
7936,3199,Eggs,3,52
7937,1317,Soap,2,95
7938,519,Butter,1,139
7939,3294,Rice,3,56
7940,2125,Snacks,3,101
7941,338,Rice,3,64
7942,2911,Soap,1,148
7943,1814,Snacks,2,47
7944,1870,Juice,1,63
7945,3922,Milk,4,86
7946,3811,Soap,2,126
7947,913,Juice,1,29
7948,3347,Eggs,1,70
7949,3935,Bread,4,128
7950,807,Eggs,1,98
7951,3189,Shampoo,2,99
7952,1316,Bread,3,101
7953,1295,Rice,1,118
7954,3519,Milk,1,139
7955,3229,Bread,2,52
7956,572,Bread,1,102
7957,3256,Juice,3,121
7958,2472,Milk,4,94
7959,1680,Rice,4,139
7960,2721,Soap,4,121
7961,3673,Bread,3,84
7962,1040,Fruits,4,44
7963,926,Juice,2,76
7964,1785,Bread,2,65
7965,98,Rice,3,119
7966,1640,Milk,3,138
7967,2348,Fruits,3,99
7968,747,Fruits,2,94
7969,1446,Eggs,3,122
7970,1331,Soap,3,145
7971,2322,Shampoo,4,52
7972,261,Eggs,3,60
7973,1263,Shampoo,1,82
7974,936,Soap,4,104
7975,1798,Juice,2,109
7976,332,Fruits,2,84
7977,115,Milk,2,124
7978,268,Juice,4,76
7979,2060,Rice,2,105
7980,73,Rice,4,91
7981,1016,Snacks,4,101
7982,2922,Milk,1,23
7983,2454,Rice,1,84
7984,3889,Shampoo,1,63
7985,178,Snacks,1,35
7986,2000,Butter,1,113
7987,772,Butter,2,42
7988,946,Rice,2,120
7989,3331,Snacks,2,35
7990,400,Fruits,1,60
7991,270,Eggs,3,21
7992,1856,Shampoo,2,129
7993,1656,Fruits,2,62
7994,3753,Bread,3,85
7995,2534,Rice,1,115
7996,3652,Bread,4,96
7997,59,Milk,3,144
7998,2690,Juice,3,116
7999,887,Rice,2,40
8000,266,Fruits,2,131
8001,2123,Eggs,1,76
8002,2023,Butter,4,96
8003,3162,Juice,4,79
8004,505,Butter,3,118
8005,2405,Shampoo,1,54
8006,2202,Eggs,4,145
8007,1924,Juice,3,86
8008,3290,Snacks,2,106
8009,486,Snacks,4,67
8010,1564,Fruits,3,64
8011,1154,Shampoo,4,94
8012,66,Snacks,1,87
8013,3216,Butter,3,111
8014,2428,Rice,1,91
8015,1337,Shampoo,3,117
8016,407,Fruits,2,34
8017,3479,Milk,4,110
8018,277,Shampoo,2,136
8019,2663,Snacks,1,21
8020,3481,Fruits,4,144
8021,2362,Fruits,2,62
8022,2597,Butter,3,90
8023,1273,Butter,3,105
8024,1969,Eggs,2,47
8025,461,Soap,4,90
8026,2447,Soap,1,126
8027,3740,Bread,3,149
8028,2499,Juice,1,26
8029,2519,Shampoo,4,57
8030,1668,Shampoo,4,126
8031,1583,Snacks,3,105
8032,3506,Butter,1,101
8033,956,Butter,4,92
8034,3518,Rice,1,21
8035,707,Snacks,3,61
8036,103,Eggs,3,100
8037,2376,Eggs,4,25
8038,3755,Juice,4,93
8039,2649,Fruits,1,59
8040,2294,Soap,4,147
8041,3130,Milk,3,55
8042,2153,Snacks,4,122
8043,2740,Soap,2,66
8044,972,Juice,3,117
8045,3141,Rice,1,45
8046,3041,Bread,4,146
8047,1326,Butter,4,67
8048,153,Fruits,3,46
8049,3609,Shampoo,3,65
8050,3961,Bread,1,86
8051,3107,Butter,3,142
8052,957,Rice,1,91
8053,3087,Juice,4,100
8054,1130,Soap,1,84
8055,730,Soap,1,90
8056,3968,Bread,1,55
8057,74,Fruits,4,86
8058,856,Fruits,2,102
8059,2333,Juice,2,86
8060,1574,Soap,1,117
8061,3269,Rice,3,88
8062,280,Bread,2,56
8063,787,Bread,4,65
8064,686,Snacks,1,75
8065,3889,Shampoo,2,138
8066,1580,Eggs,4,82
8067,969,Snacks,1,97
8068,3738,Eggs,2,49
8069,3225,Fruits,1,115
8070,2339,Eggs,2,82
8071,2034,Milk,2,134
8072,2980,Fruits,3,128
8073,1166,Eggs,2,95
8074,768,Milk,3,42
8075,2360,Juice,4,132
8076,646,Soap,2,121
8077,3104,Soap,1,65
8078,26,Soap,3,70
8079,1935,Eggs,2,82
8080,2303,Soap,3,88
8081,1759,Butter,1,39
8082,1080,Soap,1,138
8083,2341,Eggs,1,42
8084,637,Eggs,4,46
8085,230,Milk,4,110
8086,2101,Soap,1,99
8087,3002,Soap,4,28
8088,101,Shampoo,4,149
8089,1491,Fruits,4,90
8090,3918,Bread,4,98
8091,804,Milk,4,40
8092,869,Soap,4,119
8093,2315,Rice,1,32
8094,1819,Butter,4,130
8095,2,Snacks,4,122
8096,22,Rice,3,122
8097,2626,Butter,3,128
8098,2260,Milk,4,139
8099,3308,Soap,2,145
8100,1904,Rice,2,148
8101,2577,Shampoo,4,20
8102,2436,Rice,1,59
8103,14,Shampoo,1,26
8104,519,Shampoo,3,53
8105,3919,Butter,1,88
8106,3294,Shampoo,1,133
8107,1936,Butter,1,131
8108,616,Bread,4,20
8109,962,Rice,4,92
8110,2451,Eggs,2,36
8111,3585,Bread,3,124
8112,287,Milk,2,113
8113,2432,Fruits,1,22
8114,3319,Butter,1,24
8115,1924,Snacks,2,73
8116,1115,Snacks,2,63
8117,826,Rice,4,95
8118,2360,Milk,4,137
8119,3509,Shampoo,3,43
8120,2774,Soap,4,99
8121,2091,Rice,1,27
8122,1098,Milk,1,110
8123,2802,Soap,2,109
8124,993,Juice,3,114
8125,1585,Milk,4,21
8126,1904,Butter,3,60
8127,876,Snacks,1,67
8128,3388,Juice,1,125
8129,734,Eggs,4,41
8130,1886,Butter,4,116
8131,144,Bread,4,37
8132,3401,Soap,2,98
8133,2257,Bread,1,86
8134,1123,Fruits,2,67
8135,700,Snacks,1,141
8136,114,Snacks,4,42
8137,2223,Milk,1,130
8138,271,Soap,1,149
8139,63,Shampoo,3,125
8140,1008,Snacks,1,23
8141,2844,Soap,1,38
8142,1428,Butter,3,68
8143,2273,Soap,4,93
8144,1983,Eggs,3,72
8145,2209,Milk,4,148
8146,3108,Soap,4,26
8147,2429,Fruits,4,107
8148,3725,Shampoo,1,54
8149,318,Eggs,3,87
8150,2756,Soap,3,124
8151,3735,Shampoo,3,127
8152,2504,Shampoo,3,97
8153,1293,Snacks,2,144
8154,2392,Rice,1,121
8155,1064,Eggs,2,77
8156,3822,Eggs,1,138
8157,414,Bread,3,107
8158,3452,Milk,2,141
8159,1246,Bread,4,86
8160,1305,Juice,3,57
8161,225,Milk,3,149
8162,1481,Rice,4,106
8163,1178,Butter,3,59
8164,2328,Rice,1,75
8165,1377,Rice,3,54
8166,3111,Milk,1,68
8167,2777,Rice,1,126
8168,3828,Soap,3,115
8169,621,Juice,4,141
8170,3023,Rice,1,114
8171,2621,Butter,2,50
8172,2537,Eggs,1,144
8173,1008,Shampoo,4,95
8174,1969,Fruits,3,145
8175,2985,Milk,4,107
8176,1222,Soap,4,55
8177,1300,Rice,3,22
8178,1196,Bread,2,49
8179,2832,Shampoo,2,64
8180,508,Snacks,1,132
8181,405,Eggs,1,141
8182,1295,Butter,2,38
8183,1959,Eggs,3,75
8184,3626,Fruits,4,92
8185,3773,Shampoo,3,122
8186,2820,Rice,4,45
8187,664,Shampoo,4,107
8188,2179,Milk,2,43
8189,1650,Rice,2,104
8190,1409,Fruits,3,41
8191,1758,Milk,4,121
8192,3469,Butter,3,76
8193,3638,Snacks,1,132
8194,1874,Butter,2,66
8195,1320,Shampoo,2,108
8196,1407,Rice,4,110
8197,3584,Juice,2,23
8198,1419,Shampoo,3,24
8199,1578,Milk,4,63
8200,3677,Butter,4,110
8201,1284,Snacks,1,43
8202,281,Bread,3,47
8203,3428,Shampoo,4,147
8204,2468,Eggs,2,24
8205,1216,Butter,2,32
8206,637,Butter,4,74
8207,1452,Soap,2,49
8208,808,Bread,4,121
8209,2396,Juice,4,102
8210,429,Bread,4,132
8211,1416,Fruits,2,101
8212,3413,Shampoo,2,109
8213,2595,Shampoo,3,34
8214,2988,Milk,1,49
8215,2450,Butter,2,47
8216,3119,Butter,4,87
8217,665,Milk,2,120
8218,750,Rice,2,53
8219,3497,Bread,4,118
8220,3589,Fruits,3,80
8221,3008,Rice,4,21
8222,637,Eggs,3,137
8223,2927,Shampoo,2,71
8224,3400,Eggs,4,71
8225,2135,Eggs,2,34
8226,515,Shampoo,4,47
8227,1004,Eggs,2,115
8228,3237,Fruits,2,117
8229,3295,Fruits,2,74
8230,2909,Milk,4,41
8231,1321,Snacks,3,91
8232,2964,Shampoo,2,57
8233,2499,Shampoo,4,139
8234,1367,Shampoo,4,21
8235,341,Bread,2,145
8236,1485,Milk,2,128
8237,1416,Fruits,3,28
8238,3973,Fruits,2,51
8239,1561,Butter,3,92
8240,1575,Soap,1,135
8241,2469,Juice,4,101
8242,2429,Snacks,3,126
8243,3689,Shampoo,2,55
8244,2053,Milk,3,136
8245,2696,Shampoo,2,51
8246,2028,Butter,3,68
8247,3076,Snacks,4,42
8248,3753,Butter,3,52
8249,316,Butter,1,131
8250,1846,Butter,4,23
8251,3990,Fruits,3,99
8252,1102,Juice,1,144
8253,531,Bread,1,21
8254,3789,Shampoo,3,64
8255,2403,Fruits,4,107
8256,1860,Rice,3,134
8257,3105,Fruits,4,149
8258,662,Shampoo,4,20
8259,3777,Milk,3,37
8260,3211,Snacks,1,28
8261,1296,Eggs,4,74
8262,1220,Butter,2,86
8263,127,Milk,2,43
8264,349,Eggs,1,140
8265,1767,Snacks,1,30
8266,1068,Fruits,3,35
8267,2790,Milk,4,112
8268,728,Shampoo,3,124
8269,244,Butter,2,31
8270,2057,Snacks,2,140
8271,1786,Butter,4,109
8272,712,Snacks,4,94
8273,2894,Juice,2,85
8274,3151,Milk,3,50
8275,3829,Butter,4,108
8276,3262,Eggs,3,117
8277,86,Fruits,4,148
8278,1509,Fruits,1,58
8279,271,Milk,3,114
8280,1798,Bread,2,80
8281,2561,Bread,1,91
8282,1044,Rice,3,128
8283,3561,Butter,4,33
8284,2178,Shampoo,2,132
8285,838,Bread,4,49
8286,2818,Soap,3,103
8287,3715,Milk,1,113
8288,3079,Soap,3,110
8289,2900,Eggs,2,108
8290,1777,Juice,1,73
8291,3776,Milk,2,24
8292,937,Milk,4,70
8293,1334,Fruits,1,53
8294,1833,Eggs,3,108
8295,1651,Soap,4,39
8296,2949,Butter,4,126
8297,2521,Fruits,3,45
8298,3174,Rice,4,104
8299,2386,Shampoo,2,61
8300,319,Soap,3,100
8301,1537,Butter,4,46
8302,1049,Rice,1,119
8303,2769,Soap,3,54
8304,3502,Snacks,3,57
8305,143,Juice,4,57
8306,1733,Snacks,3,61
8307,2705,Snacks,3,76
8308,1173,Rice,3,119
8309,1717,Bread,3,73
8310,3127,Snacks,3,59
8311,2519,Eggs,3,148
8312,363,Soap,2,139
8313,650,Soap,4,105
8314,2257,Shampoo,2,83
8315,3257,Butter,4,100
8316,3137,Rice,3,31
8317,549,Eggs,4,108
8318,1136,Shampoo,2,45
8319,263,Shampoo,4,59
8320,3148,Bread,3,129
8321,3368,Fruits,3,132
8322,1202,Eggs,3,62
8323,766,Juice,2,91
8324,2049,Bread,1,109
8325,2196,Butter,3,36
8326,876,Eggs,3,107
8327,3743,Bread,4,43
8328,1860,Fruits,1,95
8329,3034,Eggs,4,77
8330,3852,Butter,2,116
8331,3734,Fruits,1,70
8332,1153,Juice,3,107
8333,3710,Butter,1,111
8334,2561,Butter,3,130
8335,1923,Bread,2,120
8336,629,Rice,4,32
8337,3020,Butter,2,25
8338,1526,Soap,2,28
8339,3221,Juice,3,100
8340,3341,Rice,4,87
8341,1725,Rice,2,73
8342,653,Soap,1,145
8343,2037,Fruits,2,69
8344,1129,Rice,3,89
8345,466,Juice,1,137
8346,764,Butter,1,109
8347,1020,Rice,4,91
8348,929,Shampoo,1,86
8349,3974,Rice,1,149
8350,3353,Juice,3,45
8351,3479,Rice,4,95
8352,3928,Fruits,2,56
8353,3685,Snacks,1,55
8354,2842,Milk,2,35
8355,2948,Shampoo,2,97
8356,1382,Soap,2,85
8357,675,Juice,4,40
8358,1009,Eggs,2,73
8359,1227,Juice,3,112
8360,1636,Juice,4,77
8361,281,Shampoo,4,56
8362,2964,Snacks,4,139
8363,1281,Bread,4,58
8364,3166,Juice,1,123
8365,324,Shampoo,1,87
8366,2839,Bread,2,87
8367,3811,Soap,1,123
8368,3434,Eggs,4,79
8369,1686,Butter,2,145
8370,3423,Bread,3,142
8371,1086,Shampoo,1,55
8372,3713,Fruits,4,143
8373,2235,Shampoo,2,109
8374,3652,Soap,1,102
8375,2963,Shampoo,4,72
8376,542,Juice,2,39
8377,2945,Fruits,1,92
8378,1328,Snacks,3,103
8379,1811,Juice,1,46
8380,639,Milk,4,77
8381,436,Shampoo,4,142
8382,2261,Bread,3,93
8383,1430,Snacks,3,96
8384,2866,Soap,2,144
8385,962,Soap,2,144
8386,1158,Milk,4,51
8387,3008,Rice,1,46
8388,917,Snacks,3,37
8389,3041,Shampoo,2,106
8390,2963,Eggs,4,124
8391,3291,Soap,4,60
8392,2469,Soap,4,53
8393,2367,Shampoo,3,26
8394,3229,Soap,3,24
8395,2236,Juice,3,40
8396,1500,Juice,1,139
8397,2210,Eggs,3,125
8398,129,Fruits,4,106
8399,304,Rice,3,57
8400,3161,Eggs,1,106
8401,3967,Bread,1,99
8402,917,Snacks,4,132
8403,1186,Rice,2,108
8404,922,Eggs,3,125
8405,1060,Butter,3,90
8406,1251,Rice,1,27
8407,2199,Soap,1,88
8408,593,Milk,2,147
8409,2095,Shampoo,1,38
8410,3788,Fruits,1,105
8411,940,Bread,1,69
8412,2708,Eggs,1,80
8413,2279,Juice,2,114
8414,1563,Fruits,3,77
8415,1002,Shampoo,3,51
8416,3773,Bread,3,41
8417,2213,Juice,3,99
8418,2772,Snacks,3,61
8419,2868,Snacks,4,98
8420,1611,Butter,4,65
8421,1628,Eggs,1,134
8422,1598,Soap,4,96
8423,3138,Bread,3,49
8424,3992,Juice,1,47
8425,1104,Rice,3,92
8426,2188,Juice,3,58
8427,2448,Milk,1,102
8428,1956,Snacks,3,86
8429,130,Butter,4,148
8430,3033,Rice,1,57
8431,2814,Bread,2,71
8432,2494,Soap,2,102
8433,3904,Butter,2,104
8434,29,Milk,3,32
8435,1226,Soap,3,36
8436,1261,Snacks,3,103
8437,3671,Eggs,3,57
8438,1632,Eggs,1,47
8439,799,Snacks,2,122
8440,1363,Bread,4,43
8441,1423,Juice,1,65
8442,3511,Snacks,2,103
8443,2337,Fruits,2,116
8444,3324,Rice,1,88
8445,3025,Snacks,1,88
8446,3764,Bread,1,58
8447,100,Snacks,4,94
8448,1940,Bread,2,105
8449,3657,Snacks,4,50
8450,422,Soap,4,84
8451,2691,Rice,4,34
8452,694,Soap,4,102
8453,706,Juice,4,93
8454,18,Snacks,1,28
8455,2519,Soap,4,32
8456,3710,Butter,3,139
8457,2771,Bread,1,64
8458,1031,Snacks,2,109
8459,2467,Milk,2,123
8460,380,Bread,1,63
8461,2556,Rice,4,21
8462,114,Snacks,1,144
8463,2900,Rice,2,31
8464,2559,Milk,2,133
8465,1620,Snacks,1,86
8466,851,Juice,3,30
8467,1897,Eggs,3,24
8468,976,Bread,3,64
8469,2662,Snacks,2,136
8470,2517,Shampoo,3,99
8471,93,Shampoo,3,113
8472,1516,Rice,1,103
8473,3900,Rice,4,108
8474,1126,Soap,4,130
8475,493,Bread,1,86
8476,2811,Milk,4,31
8477,3608,Soap,3,46
8478,1509,Bread,2,124
8479,3037,Butter,3,105
8480,2527,Butter,1,136
8481,2925,Bread,4,149
8482,2036,Butter,1,50
8483,167,Snacks,1,132
8484,140,Fruits,3,124
8485,94,Rice,4,34
8486,3253,Fruits,2,116
8487,576,Butter,3,50
8488,3076,Bread,1,21
8489,606,Juice,1,62
8490,3461,Eggs,4,134
8491,3344,Eggs,1,142
8492,1819,Butter,1,20
8493,1156,Juice,3,28
8494,584,Bread,4,149
8495,816,Fruits,3,120
8496,1928,Fruits,2,129
8497,2641,Soap,1,130
8498,1536,Bread,3,84
8499,2734,Soap,3,84
8500,3884,Soap,4,80
8501,963,Butter,1,114
8502,3035,Snacks,3,54
8503,1076,Snacks,1,57
8504,2048,Milk,2,133
8505,1314,Milk,1,58
8506,446,Soap,1,139
8507,2285,Milk,3,129
8508,3861,Eggs,4,39
8509,1515,Fruits,4,62
8510,3352,Soap,4,83
8511,1068,Juice,2,126
8512,882,Juice,2,51
8513,2814,Butter,3,55
8514,937,Butter,4,124
8515,1949,Snacks,2,88
8516,2407,Fruits,4,128
8517,2694,Soap,4,26
8518,3640,Fruits,2,103
8519,1550,Rice,4,53
8520,2738,Snacks,1,35
8521,462,Rice,3,57
8522,101,Rice,2,134
8523,2740,Juice,2,100
8524,3032,Fruits,4,138
8525,3533,Milk,2,75
8526,2817,Eggs,1,139
8527,2316,Soap,4,69
8528,2931,Eggs,1,128
8529,3434,Milk,3,136
8530,408,Eggs,3,125
8531,3109,Butter,1,101
8532,2516,Soap,4,133
8533,1740,Shampoo,3,68
8534,259,Butter,4,67
8535,509,Snacks,4,145
8536,1691,Milk,3,98
8537,3822,Shampoo,3,131
8538,309,Butter,1,139
8539,3684,Shampoo,4,120
8540,3345,Eggs,1,126
8541,625,Juice,2,98
8542,2158,Milk,2,27
8543,3727,Eggs,2,118
8544,679,Juice,2,80
8545,1284,Fruits,3,119
8546,1681,Soap,3,46
8547,742,Milk,1,138
8548,907,Eggs,3,39
8549,268,Milk,3,76
8550,2031,Juice,3,42
8551,3104,Soap,2,119
8552,3995,Butter,1,149
8553,940,Shampoo,4,59
8554,811,Fruits,4,123
8555,3803,Fruits,4,52
8556,1201,Juice,2,48
8557,2152,Rice,3,52
8558,1260,Juice,3,119
8559,1117,Snacks,4,93
8560,2249,Soap,4,84
8561,1835,Snacks,1,141
8562,899,Milk,2,62
8563,2791,Milk,3,136
8564,925,Rice,4,146
8565,1791,Fruits,4,119
8566,2645,Eggs,1,110
8567,1059,Shampoo,3,62
8568,3189,Snacks,3,65
8569,688,Bread,1,44
8570,1482,Eggs,1,117
8571,1495,Soap,3,112
8572,1959,Milk,1,118
8573,2968,Juice,4,124
8574,788,Rice,3,93
8575,399,Milk,2,136
8576,2645,Shampoo,3,57
8577,2165,Snacks,1,20
8578,362,Juice,2,73
8579,204,Fruits,4,115
8580,3218,Eggs,4,41
8581,2492,Eggs,4,38
8582,727,Snacks,1,53
8583,2039,Snacks,3,63
8584,1641,Snacks,1,136
8585,2909,Bread,3,128
8586,3369,Bread,1,86
8587,2916,Juice,4,133
8588,1605,Butter,1,41
8589,3559,Snacks,3,48
8590,767,Eggs,4,81
8591,1255,Juice,4,34
8592,1227,Bread,2,134
8593,2410,Milk,3,116
8594,395,Shampoo,2,106
8595,248,Butter,2,144
8596,3512,Soap,2,139
8597,914,Snacks,4,26
8598,1420,Milk,2,103
8599,2809,Rice,3,26
8600,2704,Snacks,3,36
8601,1819,Bread,2,51
8602,356,Eggs,2,144
8603,3473,Milk,2,98
8604,241,Snacks,2,81
8605,3413,Eggs,2,77
8606,1911,Fruits,2,130
8607,2277,Snacks,1,108
8608,3615,Eggs,4,99
8609,621,Bread,4,137
8610,2979,Shampoo,4,20
8611,1563,Shampoo,2,129
8612,855,Snacks,1,86
8613,3744,Juice,4,81
8614,2577,Butter,3,75
8615,2315,Butter,4,75
8616,3201,Milk,4,97
8617,2268,Butter,4,98
8618,1106,Snacks,4,115
8619,2609,Juice,3,67
8620,3625,Shampoo,2,57
8621,3092,Butter,3,41
8622,1351,Eggs,3,92
8623,1061,Fruits,2,148
8624,382,Butter,3,144
8625,1936,Bread,3,143
8626,2087,Juice,4,94
8627,1133,Butter,4,75
8628,2477,Juice,2,139
8629,3136,Shampoo,4,31
8630,3247,Butter,2,58
8631,2839,Fruits,2,127
8632,2080,Butter,1,52
8633,945,Milk,2,139
8634,1745,Bread,3,102
8635,3963,Fruits,2,38
8636,2579,Soap,1,104
8637,106,Shampoo,3,147
8638,2530,Butter,1,62
8639,206,Fruits,4,92
8640,3319,Eggs,3,105
8641,835,Shampoo,2,38
8642,3751,Soap,1,30
8643,89,Milk,2,147
8644,3388,Bread,4,118
8645,3083,Rice,3,64
8646,1073,Shampoo,2,81
8647,3983,Rice,4,114
8648,896,Eggs,2,53
8649,1597,Eggs,3,117
8650,1195,Rice,4,79
8651,143,Shampoo,4,83
8652,207,Eggs,1,61
8653,3535,Rice,3,123
8654,2557,Juice,4,85
8655,3273,Fruits,3,133
8656,2053,Eggs,2,85
8657,211,Rice,3,106
8658,29,Soap,1,81
8659,1214,Bread,3,39
8660,188,Fruits,3,43
8661,1861,Bread,2,28
8662,3839,Shampoo,1,135
8663,1174,Fruits,2,60
8664,2573,Shampoo,4,32
8665,2994,Butter,2,65
8666,3956,Eggs,1,97
8667,2033,Bread,1,90
8668,1390,Soap,3,78
8669,157,Butter,1,70
8670,2128,Bread,2,35
8671,1892,Shampoo,1,70
8672,1297,Soap,4,147
8673,2708,Juice,1,30
8674,1742,Soap,1,87
8675,2674,Juice,2,140
8676,3590,Snacks,3,91
8677,1814,Juice,3,64
8678,232,Juice,2,25
8679,3721,Butter,3,25
8680,160,Juice,4,110
8681,344,Snacks,4,92
8682,3361,Eggs,3,83
8683,205,Butter,2,57
8684,3043,Soap,2,97
8685,2886,Fruits,3,82
8686,305,Soap,1,130
8687,1384,Bread,3,90
8688,2718,Shampoo,4,39
8689,3942,Snacks,4,96
8690,400,Juice,1,83
8691,3521,Snacks,4,56
8692,2154,Bread,2,127
8693,3154,Butter,1,29
8694,2390,Snacks,1,64
8695,986,Bread,1,82
8696,1806,Soap,2,32
8697,952,Rice,4,44
8698,1445,Rice,3,146
8699,2097,Juice,4,63
8700,206,Juice,3,93
8701,1242,Soap,1,135
8702,1842,Milk,3,88
8703,3748,Fruits,4,66
8704,1460,Bread,2,110
8705,2839,Milk,4,69
8706,1346,Snacks,2,135
8707,231,Butter,2,52
8708,3783,Milk,2,111
8709,1511,Rice,3,123
8710,3501,Fruits,1,79
8711,883,Rice,1,48
8712,2774,Fruits,1,135
8713,2332,Eggs,2,61
8714,1510,Fruits,3,51
8715,2324,Rice,3,118
8716,433,Shampoo,3,139
8717,1209,Fruits,4,66
8718,3794,Milk,3,36
8719,2681,Rice,3,48
8720,2264,Fruits,3,67
8721,2145,Soap,1,149
8722,3003,Snacks,2,52
8723,1143,Soap,4,147
8724,2413,Soap,1,87
8725,1818,Shampoo,3,58
8726,3475,Eggs,2,138
8727,1008,Snacks,2,87
8728,618,Fruits,2,71
8729,397,Bread,2,89
8730,2506,Juice,3,55
8731,318,Eggs,4,51
8732,2430,Juice,3,24
8733,2190,Shampoo,2,123
8734,457,Soap,3,87
8735,501,Shampoo,2,24
8736,3979,Shampoo,3,29
8737,323,Soap,4,133
8738,1000,Soap,2,75
8739,2316,Fruits,3,105
8740,3875,Fruits,1,119
8741,2535,Fruits,4,21
8742,878,Rice,1,82
8743,679,Fruits,3,113
8744,3232,Shampoo,4,85
8745,3815,Rice,4,137
8746,2062,Milk,4,48
8747,1004,Rice,3,59
8748,2753,Fruits,4,30
8749,155,Soap,4,145
8750,101,Milk,1,106
8751,2620,Fruits,3,109
8752,1067,Shampoo,2,98
8753,3265,Fruits,3,122
8754,1335,Bread,3,100
8755,621,Milk,4,118
8756,1629,Butter,1,119
8757,3800,Fruits,1,30
8758,1015,Rice,3,47
8759,2513,Rice,2,67
8760,3235,Shampoo,3,47
8761,2399,Juice,2,65
8762,2282,Snacks,2,74
8763,1952,Fruits,3,102
8764,403,Fruits,4,138
8765,2399,Shampoo,4,21
8766,3239,Juice,2,30
8767,1172,Bread,1,22
8768,2076,Soap,4,61
8769,259,Eggs,4,111
8770,4000,Shampoo,2,96
8771,3670,Juice,2,139
8772,620,Milk,2,135
8773,1466,Butter,4,86
8774,1974,Shampoo,4,60
8775,1962,Milk,1,58
8776,1653,Soap,1,74
8777,876,Soap,3,90
8778,1551,Shampoo,2,149
8779,1235,Shampoo,4,27
8780,3902,Fruits,1,133
8781,543,Juice,2,82
8782,3517,Snacks,2,116
8783,3866,Shampoo,3,93
8784,453,Juice,2,37
8785,2745,Eggs,1,116
8786,404,Shampoo,3,42
8787,1019,Rice,4,143
8788,3138,Milk,3,79
8789,1429,Milk,2,104
8790,883,Rice,2,24
8791,1852,Butter,1,118
8792,575,Bread,2,130
8793,1459,Snacks,4,79
8794,3300,Bread,1,133
8795,1500,Snacks,2,101
8796,1492,Soap,4,125
8797,3173,Soap,1,137
8798,2471,Eggs,2,142
8799,3428,Shampoo,4,140
8800,1163,Rice,4,21
8801,3703,Rice,3,137
8802,3641,Rice,1,93
8803,3203,Fruits,3,146
8804,2597,Butter,4,137
8805,2516,Soap,3,127
8806,3552,Butter,3,62
8807,111,Butter,3,131
8808,2201,Soap,1,38
8809,2965,Butter,2,38
8810,2810,Milk,3,39
8811,3314,Fruits,2,23
8812,2768,Soap,1,68
8813,2928,Eggs,2,22
8814,682,Bread,1,71
8815,769,Fruits,2,147
8816,279,Milk,1,55
8817,363,Juice,4,122
8818,1649,Fruits,1,35
8819,1432,Soap,2,66
8820,1199,Snacks,3,99
8821,601,Fruits,4,65
8822,1159,Bread,3,119
8823,3578,Soap,2,117
8824,2342,Soap,3,143
8825,1519,Juice,3,103
8826,1839,Eggs,1,80
